,gene,pval,qval,log2fc,mean,zero_mean,zero_variance
14951,Plxnc1,0.7396227175449386,0.8698793666888432,0.2078931033451048,0.1145374504480068,False,False
23321,Myh9,0.7399698887983468,0.8702090075756551,0.13750280715547814,0.2907488406492225,False,False
17693,4931406C07Rik,0.7400989367334061,0.8702090075756551,-0.19649711561997724,0.11894273416586384,False,False
3630,Nfs1,0.7400989465465546,0.8702090075756551,-0.19649711561997724,0.11894273416586384,False,False
19390,Slu7,0.7407090308797459,0.8705360138185767,0.12911505566763498,0.3171805647501336,False,False
15442,Rasa3,0.7407156853317791,0.8705360138185767,0.17547161003423528,0.14096916457104788,False,False
1595,Aida,0.7407156853317791,0.8705360138185767,0.17547161003423528,0.14096916457104788,False,False
9029,Ankrd17,0.7407158987936899,0.8705360138185767,0.17547146345811412,0.1409691547244656,False,False
24941,Uqcc2,0.7408010045908777,0.8705360138185767,0.11391616174055938,0.5066078559942708,False,False
6743,Akirin2,0.7408193731196326,0.8705360138185767,-0.11013174753406293,0.5066077806350944,False,False
10809,Tet3,0.7408344460463125,0.8705360138185767,0.18997114667914858,0.12775330504788177,False,False
8828,Ugdh,0.7414798362424749,0.8712175551863915,-0.18442478074129223,0.16740087068553539,False,False
26544,Ccny,0.7418567535929144,0.8715835562714637,-0.2250663908180718,0.10572687716998719,False,False
9414,2210016L21Rik,0.7423393421918051,0.8720736316040401,-0.17353601738708718,0.13215859621631942,False,False
2071,Nup188,0.7429584316221904,0.8726471137819771,-0.37706967998295615,0.04405286282891745,False,False
2143,Ptrh1,0.7429585087164278,0.8726471137819771,-0.37706954562151335,0.044052865290563015,False,False
17696,Smco4,0.7442410384922531,0.8739225331657243,0.2078931033451048,0.1145374504480068,False,False
24027,Abcf3,0.7442410384922531,0.8739225331657243,0.2078931033451048,0.1145374504480068,False,False
13616,Smg1,0.7442411665014117,0.8739225331657243,0.20789299988678756,0.11453745297529624,False,False
19852,Chd3,0.7444564692221656,0.8740983113992167,-0.19649711561997724,0.11894273416586384,False,False
9733,Eif4h,0.7451525567499834,0.8748308065361151,0.07359082839182413,1.0748895390968491,False,False
9035,5830473C10Rik,0.7452116507827344,0.8748308065361151,0.18997098544541277,0.12775329520129947,False,False
5059,Acot9,0.7456088127157237,0.8752199305560869,0.14488282330912783,0.18061672118266775,False,False
18286,Sema7a,0.7457462201419225,0.8753041045679529,0.1066799428858011,0.5594712052051192,False,False
8555,Khk,0.7467708414166772,0.8762794049978464,-0.17353601738708718,0.13215859621631942,False,False
26955,Grpel2,0.7469307076210441,0.8762794049978464,-0.2615922144077653,0.09251101511953161,False,False
15136,B4galnt1,0.7471947669333945,0.8762794049978464,0.26036042867437353,0.08810573140167455,False,False
14377,Ostm1,0.7482910895116722,0.8762794049978464,-0.28396022910241464,0.057268723615728295,False,False
11949,Dmpk,0.7483688334036125,0.8762794049978464,0.16725049477081494,0.22466957962985606,False,False
27681,Entpd1,0.748603513519785,0.8762794049978464,-0.19649728115328613,0.11894273922044277,False,False
22155,Ldah,0.7486037257522106,0.8762794049978464,-0.19649711561997724,0.11894273416586384,False,False
26548,Thoc1,0.7486185859451905,0.8762794049978464,0.18997114667914858,0.12775330504788177,False,False
26715,Ankhd1,0.7486185903401095,0.8762794049978464,0.18997114667914858,0.12775330504788177,False,False
12656,Nosip,0.7486186946934683,0.8762794049978464,0.18997105471619793,0.12775330757517123,False,False
15655,Tnks,0.7486186992669025,0.8762794049978464,0.18997105471619793,0.12775330757517123,False,False
9448,Prkab1,0.7486238068726045,0.8762794049978464,0.20789301377081346,0.11453744552471565,False,False
18118,Il10ra,0.7493749044078714,0.8762794049978464,0.18997114667914858,0.12775330504788177,False,False
17170,Lrp10,0.7494662129161062,0.8762794049978464,-0.1195743461192326,0.35682811899857375,False,False
25209,H2-Q7,0.7499062443437801,0.8762794049978464,0.13750295405735494,0.3876651371890753,False,False
9629,Rilpl2,0.750283990638308,0.8762794049978464,-0.09180072129566265,1.1585901324444405,False,False
19670,Arf1,0.7504016491644394,0.8762794049978464,0.043569940552495835,3.4052845234387776,False,False
22317,Zfp277,0.7516620890308706,0.8762794049978464,-0.1140360102887225,0.3083699923254845,False,False
847,Bcl2,0.7517734582294556,0.8762794049978464,0.23061313908888248,0.10132159092484067,False,False
6749,Smim8,0.7518471979041759,0.8762794049978464,0.16349892038890262,0.15418502662150346,False,False
18391,Herc1,0.7520653925502524,0.8762794049978464,0.17547129792480523,0.1409691597790445,False,False
27757,Sfxn3,0.7520653967590845,0.8762794049978464,0.17547129792480523,0.1409691597790445,False,False
20859,Ttyh2,0.7526097086938679,0.8762794049978464,0.3598960216724053,0.030837005545848797,False,False
5351,Cetn4,0.7526097086938679,0.8762794049978464,0.3598960216724053,0.030837005545848797,False,False
15403,Cars2,0.7526097086938679,0.8762794049978464,0.3598960216724053,0.030837005545848797,False,False
1847,Msrb2,0.7526097086938679,0.8762794049978464,0.3598960216724053,0.030837005545848797,False,False
19698,Tom1l2,0.7526097086938679,0.8762794049978464,0.3598960216724053,0.030837005545848797,False,False
22838,Zfp839,0.7526097086938679,0.8762794049978464,0.3598960216724053,0.030837005545848797,False,False
7997,Spen,0.7526097086938679,0.8762794049978464,0.3598960216724053,0.030837005545848797,False,False
10563,Jazf1,0.7526097086938679,0.8762794049978464,0.3598960216724053,0.030837005545848797,False,False
22422,Atp5s,0.7526097086938679,0.8762794049978464,0.3598960216724053,0.030837005545848797,False,False
12000,Gm16174,0.7526097086938679,0.8762794049978464,0.3598960216724053,0.030837005545848797,False,False
20943,Ube2o,0.7526097086938679,0.8762794049978464,0.3598960216724053,0.030837005545848797,False,False
5484,P2ry13,0.7526097086938679,0.8762794049978464,0.3598960216724053,0.030837005545848797,False,False
6648,Pdp1,0.7526097086938679,0.8762794049978464,0.3598960216724053,0.030837005545848797,False,False
3012,Lpcat4,0.7526097086938679,0.8762794049978464,0.3598960216724053,0.030837005545848797,False,False
5467,Pfn2,0.7526097086938679,0.8762794049978464,0.3598960216724053,0.030837005545848797,False,False
23806,Zfp597,0.7526097086938679,0.8762794049978464,0.3598960216724053,0.030837005545848797,False,False
19566,Slc22a21,0.7526097086938679,0.8762794049978464,0.3598960216724053,0.030837005545848797,False,False
18086,Slc37a4,0.7526097086938679,0.8762794049978464,0.3598960216724053,0.030837005545848797,False,False
10714,Polr1a,0.7526097086938679,0.8762794049978464,0.3598960216724053,0.030837005545848797,False,False
14679,2610008E11Rik,0.7526097086938679,0.8762794049978464,0.3598960216724053,0.030837005545848797,False,False
16751,2810402E24Rik,0.7526097086938679,0.8762794049978464,0.3598960216724053,0.030837005545848797,False,False
21483,Tmem170b,0.7526097086938679,0.8762794049978464,0.3598960216724053,0.030837005545848797,False,False
14485,Eif4ebp2,0.7526097086938679,0.8762794049978464,0.3598960216724053,0.030837005545848797,False,False
6509,Spata1,0.7526097086938679,0.8762794049978464,0.3598960216724053,0.030837005545848797,False,False
4721,Med12,0.7526097086938679,0.8762794049978464,0.3598960216724053,0.030837005545848797,False,False
27449,Lpxn,0.7526097086938679,0.8762794049978464,0.3598960216724053,0.030837005545848797,False,False
22392,Fbxo33,0.7526097086938679,0.8762794049978464,0.3598960216724053,0.030837005545848797,False,False
3993,Taf4a,0.7526097086938679,0.8762794049978464,0.3598960216724053,0.030837005545848797,False,False
6296,Mettl14,0.7526097086938679,0.8762794049978464,0.3598960216724053,0.030837005545848797,False,False
3365,Slx4ip,0.7526097086938679,0.8762794049978464,0.3598960216724053,0.030837005545848797,False,False
755,Hdac4,0.7526097086938679,0.8762794049978464,0.3598960216724053,0.030837005545848797,False,False
13592,Cyp2r1,0.7526097086938679,0.8762794049978464,0.3598960216724053,0.030837005545848797,False,False
6701,Fbxl4,0.7526097086938679,0.8762794049978464,0.3598960216724053,0.030837005545848797,False,False
23017,Cmbl,0.7526097086938679,0.8762794049978464,0.3598960216724053,0.030837005545848797,False,False
12363,Arhgap33,0.7526097086938679,0.8762794049978464,0.3598960216724053,0.030837005545848797,False,False
19835,9330160F10Rik,0.7526097086938679,0.8762794049978464,0.3598960216724053,0.030837005545848797,False,False
21987,Naip5,0.7526097086938679,0.8762794049978464,0.3598960216724053,0.030837005545848797,False,False
27769,Fbxw4,0.7526097086938679,0.8762794049978464,0.3598960216724053,0.030837005545848797,False,False
6395,Manba,0.7526097086938679,0.8762794049978464,0.3598960216724053,0.030837005545848797,False,False
21206,AK157302,0.7526097086938679,0.8762794049978464,0.3598960216724053,0.030837005545848797,False,False
24426,Ltn1,0.7526097086938679,0.8762794049978464,0.3598960216724053,0.030837005545848797,False,False
14167,Shprh,0.7526097086938679,0.8762794049978464,0.3598960216724053,0.030837005545848797,False,False
17667,Jrkl,0.7526097086938679,0.8762794049978464,0.3598960216724053,0.030837005545848797,False,False
2092,Usp20,0.7526097086938679,0.8762794049978464,0.3598960216724053,0.030837005545848797,False,False
15933,Zfp617,0.7526097086938679,0.8762794049978464,0.3598960216724053,0.030837005545848797,False,False
22136,Cenpo,0.7526097086938679,0.8762794049978464,0.3598960216724053,0.030837005545848797,False,False
23546,C730034F03Rik,0.7526097086938679,0.8762794049978464,0.3598960216724053,0.030837005545848797,False,False
1187,Rnasel,0.7526097086938679,0.8762794049978464,0.3598960216724053,0.030837005545848797,False,False
16162,Bbs2,0.7526097086938679,0.8762794049978464,0.3598960216724053,0.030837005545848797,False,False
61,4930444P10Rik,0.7526097086938679,0.8762794049978464,0.3598960216724053,0.030837005545848797,False,False
9534,Gm15800,0.7526097086938679,0.8762794049978464,0.3598960216724053,0.030837005545848797,False,False
18955,Bcl2a1c,0.7526097086938679,0.8762794049978464,0.3598960216724053,0.030837005545848797,False,False
5110,Figf,0.7526097086938679,0.8762794049978464,0.3598960216724053,0.030837005545848797,False,False
27096,Zadh2,0.7526097086938679,0.8762794049978464,0.3598960216724053,0.030837005545848797,False,False
12481,Ankrd27,0.7526097086938679,0.8762794049978464,0.3598960216724053,0.030837005545848797,False,False
1805,Ankrd16,0.7526097086938679,0.8762794049978464,0.3598960216724053,0.030837005545848797,False,False
13289,Trim68,0.7526097086938679,0.8762794049978464,0.3598960216724053,0.030837005545848797,False,False
25550,Ptprs,0.7526097086938679,0.8762794049978464,0.3598960216724053,0.030837005545848797,False,False
22420,Sos2,0.7526097086938679,0.8762794049978464,0.3598960216724053,0.030837005545848797,False,False
1665,Rps6kc1,0.7526097086938679,0.8762794049978464,0.3598960216724053,0.030837005545848797,False,False
8934,Cep135,0.7526097086938679,0.8762794049978464,0.3598960216724053,0.030837005545848797,False,False
24278,Phldb2,0.7526097086938679,0.8762794049978464,0.3598960216724053,0.030837005545848797,False,False
15606,Erlin2,0.7526097086938679,0.8762794049978464,0.3598960216724053,0.030837005545848797,False,False
18238,Tmem266,0.7526097086938679,0.8762794049978464,0.3598960216724053,0.030837005545848797,False,False
15306,Mcoln1,0.7526097086938679,0.8762794049978464,0.3598960216724053,0.030837005545848797,False,False
15626,Tti2,0.7526097086938679,0.8762794049978464,0.3598960216724053,0.030837005545848797,False,False
16229,Pdp2,0.7526097086938679,0.8762794049978464,0.3598960216724053,0.030837005545848797,False,False
27261,Men1,0.7526097086938679,0.8762794049978464,0.3598960216724053,0.030837005545848797,False,False
18834,Rnf123,0.7526097086938679,0.8762794049978464,0.3598960216724053,0.030837005545848797,False,False
20718,Arhgap27,0.7526281791931514,0.8762794049978464,-0.09131596861514946,0.43612326149898484,False,False
2077,Ppp2r4,0.7529232014762127,0.876546296161096,0.11072348069029168,0.3964757173597025,False,False
9781,Polr2j,0.7532267242421447,0.8768230360050759,0.13312446620575621,0.30396468274393795,False,False
17291,Rpl13-ps3,0.7538872421013224,0.8775152652905747,-0.07450808241523749,1.0044049864823599,False,False
22282,Atxn7l1,0.7540988345114491,0.8776848757050787,0.15344509187292035,0.16740087882537674,False,False
7372,Gpx7,0.7543611791294571,0.8779135210990353,0.453005420241559,0.048458150304886746,False,False
5536,Lxn,0.7545883522209736,0.8781011980644625,0.13312459016143083,0.30396473223942494,False,False
12453,Lsm14a,0.7549607600381358,0.8784578345841121,0.09107824753988031,0.5418500516908284,False,False
20233,Heatr6,0.7554003165120591,0.8788925348781909,0.26036042867437353,0.08810573140167455,False,False
13437,Prkcdbp,0.7556982941617119,0.8791624496259595,0.2603599760255963,0.2643171698511435,False,False
13568,Ctr9,0.7561709741691109,0.8795794910811549,-0.28396022910241464,0.057268723615728295,False,False
14547,Arid5b,0.7561888081395742,0.8795794910811549,0.26036042867437353,0.08810573140167455,False,False
16849,Smim4,0.7564264554645637,0.8797791066044856,0.18997105471619793,0.12775330757517123,False,False
22485,Zbtb25,0.7568220658110549,0.8801623937500598,0.15344470587658196,0.16740086418679107,False,False
1067,Timm17a,0.7569605366449027,0.8802376648809253,0.11325519665823842,0.38325984546266467,False,False
25419,Tjap1,0.7570189269838355,0.8802376648809253,0.13750328727377767,0.1938325832331233,False,False
17394,Ppp2r2a,0.7577632872873329,0.8810262916946624,0.08527252223217058,0.6079293127101949,False,False
14766,Sf3a2,0.7578360966290975,0.8810340589345084,0.13107691268538638,0.20704843543699658,False,False
4693,Yipf6,0.7581402552868955,0.8812058809467891,-0.17353601738708718,0.13215859621631942,False,False
21923,Wdr41,0.7581402552868955,0.8812058809467891,-0.17353601738708718,0.13215859621631942,False,False
14728,1600002K03Rik,0.7581823172928802,0.8812058809467891,0.16349865166600455,0.1541850069283389,False,False
20818,Slc16a6,0.7586002551044845,0.8816147242460788,0.1613497858797289,0.3920704390246438,False,False
21450,Ly86,0.7588883721775638,0.8818726369403996,-0.1684832373959313,0.18061673273599094,False,False
3101,Chp1,0.7589799022624504,0.8819020790024966,-0.08756392846544551,0.5242289942791809,False,False
16407,Cmc2,0.7593926285999575,0.8821013714589097,0.12911506799019742,0.31718053494781123,False,False
7700,Yars,0.7594254930409615,0.8821013714589097,0.18997105471619793,0.12775330757517123,False,False
2893,Trim44,0.7596148791374367,0.8821013714589097,-0.22506644456264635,0.07048458313889441,False,False
6158,Strip1,0.7596148791374367,0.8821013714589097,-0.22506644456264635,0.07048458313889441,False,False
9922,Foxk1,0.7596148791374367,0.8821013714589097,-0.22506644456264635,0.07048458313889441,False,False
22098,Paip1,0.7596148791374367,0.8821013714589097,-0.22506644456264635,0.07048458313889441,False,False
897,Ptpn4,0.7596148791374367,0.8821013714589097,-0.22506644456264635,0.07048458313889441,False,False
20126,Pigs,0.7599355815327977,0.8823205763506176,0.23061302085080873,0.10132159345213013,False,False
4754,Xist,0.7599735857647094,0.8823205763506176,0.042623566620047404,6.145370920324115,False,False
27333,Ganab,0.7600237528247318,0.8823205763506176,-0.22506629885512114,0.10572687464269773,False,False
22568,Acot1,0.7600685472323079,0.8823205763506176,0.18997114667914858,0.12775330504788177,False,False
24546,Hmgn1,0.7602078924001143,0.8824054495945917,-0.09101975130646241,1.8942725910489255,False,False
3857,Dpm1,0.760593948335679,0.8827766507253464,0.12042941161304906,0.23348011509699967,False,False
19234,Peli1,0.7610857824006223,0.883270546944555,-0.074508169568662,1.0044049470960306,False,False
21138,Gtpbp4,0.7614480333162592,0.8836139837882172,-0.08451708706769297,0.5374447868784094,False,False
4500,1110012L19Rik,0.7618148299690314,0.8839626354012721,-0.17353601738708718,0.13215859621631942,False,False
23792,Zfp385a,0.7621184143516293,0.8841608965751643,-0.2839601283313359,0.05726872607737386,False,False
22863,Zfyve21,0.7621184219972369,0.8841608965751643,-0.2839601283313359,0.05726872607737386,False,False
9852,Cops6,0.7625147181312218,0.8845436299227051,0.07480361101482955,0.7797354105285612,False,False
6602,Chchd7,0.762748340656278,0.8847032604017623,-0.10788383008585743,0.3215858445293578,False,False
17363,Msra,0.7627851348971736,0.8847032604017623,-0.19649728115328613,0.11894273922044277,False,False
24911,Gm8186,0.763025710458912,0.8849052524759823,-0.10788370275256583,0.32158583442019995,False,False
13784,Zfp771,0.7635019167995251,0.8853804541317846,0.20789299988678756,0.11453745297529624,False,False
25749,Mcfd2,0.7641798320186761,0.8860894605730916,0.11888715659954259,0.3568281112525957,False,False
862,Serpinb10,0.7642828287423343,0.8861317663679505,-0.5469945797584411,0.03083700450375217,False,False
